Date,Followers,Audience Growth Rate,Engagement Rate,Amplification Rate,Average Likes per tweet,Average Tweets per day
2023-06-06 00:00:00+00:00,280931,0,0.12947425999029416,0.01161613824509696,331.1,0.9523702031602709
2023-06-07 00:00:00+00:00,280919,-4.271511509943723e-05,0.12819828254170537,0.011592902817775471,327.56666666666666,0.9523809523809523
2023-06-08 00:00:00+00:00,280935,5.6955919677914274e-05,0.12819098130647066,0.01159224257093871,327.56666666666666,0.9521660649819494
2023-06-09 00:00:00+00:00,280949,4.983359140014594e-05,0.12663033741592483,0.011484883970637615,323.5,0.9521768554026618
2023-06-10 00:00:00+00:00,280999,0.00017796824334665722,0.12792453591175296,0.012158999379594467,325.3,0.9524131709517366
