Date,Followers,Audience Growth Rate,Engagement Rate,Amplification Rate,Average Likes per tweet,Average Tweets per day
2023-06-06 00:00:00+00:00,72907,0,0.03419881950064237,0.003108983590967488,22.666666666666668,1.123430466714049
2023-06-07 00:00:00+00:00,72916,0.0001234449367001797,0.03195457787042624,0.002788596924314737,21.266666666666666,1.1234012316437707
2023-06-08 00:00:00+00:00,72918,2.742882220637446e-05,0.031953701418031215,0.002788520438483411,21.266666666666666,1.1231352119346436
2023-06-09 00:00:00+00:00,72922,5.4856139773444146e-05,0.03195194865746962,0.0027883674794072204,21.266666666666666,1.1228693181818181
2023-06-10 00:00:00+00:00,72941,0.0002605523710265763,0.031943625670062106,0.002787641152895262,21.266666666666666,1.1228402366863905
