Date,Followers,Audience Growth Rate,Engagement Rate,Amplification Rate,Average Likes per tweet,Average Tweets per day
2023-06-06 00:00:00+00:00,76449,0,0.17148687360200918,0.017440821113858043,117.76666666666667,0.8644825018615041
2023-06-07 00:00:00+00:00,76455,7.848369501236118e-05,0.17147341573474592,0.0174394524011946,117.76666666666667,0.8642679900744417
2023-06-08 00:00:00+00:00,76461,7.847753580537571e-05,0.17145995997959745,0.017438083903340704,117.76666666666667,0.8640535847184322
2023-06-09 00:00:00+00:00,76473,0.0001569427551300663,0.17143305480365617,0.017435347551859263,117.76666666666667,0.8638392857142857
2023-06-10 00:00:00+00:00,76493,0.00026153021327788895,0.17138823160289177,0.017430788873927464,117.76666666666667,0.8636250929828911
