Date,Followers,Audience Growth Rate,Engagement Rate,Amplification Rate,Average Likes per tweet,Average Tweets per day
2023-06-06 00:00:00+00:00,901831,0,0.0366328798485156,0.0038403351995366466,295.73333333333335,0.18366852435182943
2023-06-07 00:00:00+00:00,901758,-8.094643009610448e-05,0.036635845389413425,0.003840646086126581,295.73333333333335,0.18362403100775193
2023-06-08 00:00:00+00:00,901672,-9.536926758620383e-05,0.0366393396564013,0.003841012400666022,295.73333333333335,0.18357955921530636
2023-06-09 00:00:00+00:00,901641,-3.438057297997498e-05,0.03587902502215406,0.003756114314529471,289.6333333333333,0.1837772397094431
2023-06-10 00:00:00+00:00,901693,5.7672621364822584e-05,0.0361800893800144,0.0037743814505971918,292.2,0.1839748244977003
